TransactionID,SuccessfulOrder,FlavorCategory,CustomerGender,CustomerAge,ToppingsCount,ScoopsCount,TotalCost,PaymentMethod,CustomerName
2696,0,2,Female,29,0,2,161.48617834254003,Card,Diya Menon
2697,0,1,Male,14,3,2,152.89901543392068,Card,Nisha Bhattacharya
2698,0,3,Female,20,1,4,252.35129923314204,UPI,Nisha Kumar
2699,0,2,Female,14,0,1,80.16908107343468,UPI,Rohan Saha
2700,0,1,Female,29,1,1,239.98643983235456,UPI,Vivaan Kumar
2701,0,2,Female,6,2,2,156.41683401688988,UPI,Diya Hegde
2702,0,1,Male,27,2,1,146.48816889992833,Card,Priya Bhattacharya
2703,0,1,Female,39,0,1,220.32899153541643,UPI,Ankit Nair
2704,0,1,Male,16,0,1,201.7758867502556,UPI,Rahul Patel
2705,0,1,Male,24,0,3,251.24365003852262,UPI,Myra Jain
2706,0,1,Male,31,1,4,283.9277706433801,UPI,Siddharth Saha
2707,0,2,Female,43,1,1,106.9200146014227,UPI,Kavita Shah
2708,0,2,Male,28,0,1,217.09364020693866,Card,Rohan Shah
2709,0,1,Male,20,0,2,141.60820304217248,Card,Jatin Gowda
2710,0,1,Female,22,4,2,161.2785538225508,Card,Mohit Yadav
2711,0,1,Female,23,1,2,116.31255739208194,UPI,Kavita Verma
2712,0,3,Female,25,1,1,90.84971015920027,UPI,Rohan Mehta
2713,0,3,Male,34,0,1,123.92795818723948,Card,Rahul Dubey
2714,0,1,Female,23,1,1,153.78487400355783,UPI,Rahul Chakraborty
2715,0,1,Female,27,2,2,221.6830227335722,Card,Isha Dubey
2716,0,2,Male,5,0,1,201.27928427136015,UPI,Kavita Rao
2717,0,1,Male,23,2,1,243.1242918625077,Card,Deepa Patel
2718,0,1,Female,11,0,2,152.2503328295038,UPI,Ankit Choudhury
2719,0,1,Female,19,2,3,208.52304116773843,UPI,Zoya Patel
2720,0,2,Male,37,1,1,187.23658479189325,Card,Myra Hegde
2721,0,1,Female,34,1,1,118.39524919757271,Card,Priya Jain
2722,0,1,Female,15,2,2,133.6262168262797,Card,Krish Prasad
2723,0,1,Female,8,0,1,195.07679886086152,UPI,Krish Chakraborty
2724,0,1,Male,14,1,4,264.61236985017496,UPI,Priya Nair
2725,0,1,Female,14,1,1,159.94575103611052,UPI,Geeta Choudhury
2726,0,2,Female,30,0,2,247.91661745743534,Card,Rahul DSouza
2727,0,3,Female,13,0,2,114.1840766764016,UPI,Sunita Gupta
2728,0,2,Female,5,2,2,205.6876052253288,Card,Riya Kumar
2729,0,1,Male,32,2,2,154.274159890449,UPI,Sunita Iyer
2730,0,1,Male,9,1,2,240.56399262079168,UPI,Zoya Sharma
2731,0,2,Male,25,0,3,153.36751025870768,Cash,Isha Chakraborty
2732,0,1,Female,19,2,1,163.23340443890334,UPI,Ananya Yadav
2733,0,3,Female,32,0,1,80.48348218542264,Cash,Sunita Gupta
2734,0,3,Male,46,0,1,213.5421404428983,Card,Zoya Mukherjee
2735,0,1,Male,10,1,2,233.88195670667346,UPI,Aarav Prasad
2736,0,1,Male,29,3,2,243.84883202351068,UPI,Aditi Hegde
2737,0,1,Male,6,4,1,184.79492370584555,Card,Krish Das
2738,0,1,Male,30,0,4,256.0804376940629,UPI,Ananya DSouza
2739,0,1,Female,39,0,1,183.6002582286195,UPI,Riya Khan
2740,0,3,Male,23,1,1,112.46875523719808,UPI,Ayaan Mukherjee
2741,0,1,Male,24,2,1,114.01225535586977,UPI,Suresh Shah
2742,0,3,Female,5,1,1,178.29813301673016,UPI,Aditi Ali
2743,0,3,Male,32,1,1,189.6578159387705,Cash,Siddharth Patil
2744,0,1,Male,5,2,1,204.24260865697084,UPI,Sneha Singh
2745,0,2,Female,20,1,3,179.31760712225002,Card,Aarav Aggarwal
2746,0,1,Female,25,1,3,163.9025219263471,UPI,Ankit Jain
2747,0,1,Female,17,2,3,193.00058703870218,UPI,Rahul Goel
2748,0,1,Female,27,0,1,213.30719458747706,UPI,Geeta Ali
2749,0,1,Female,19,0,2,161.24306556977194,UPI,Diya Dubey
2750,0,1,Male,18,0,2,173.49563395799603,UPI,Aditi Shah
2751,0,2,Female,33,0,1,151.82987230435873,UPI,Vivaan Kumar
2752,0,1,Male,26,2,2,205.91533838624588,UPI,Diya Patel
2753,0,2,Male,28,0,2,193.48641480467643,UPI,Pooja Mishra
2754,0,2,Male,29,3,2,169.54722399377053,Card,Ayaan Mehta
2755,0,1,Male,22,1,2,143.07225732156942,Card,Riya Choudhury
2756,0,1,Female,29,0,2,153.02084280340176,UPI,Aarav Menon
2757,0,1,Male,37,1,3,238.33129104315287,UPI,Sneha Verma
2758,0,1,Female,11,1,2,220.52916785630254,UPI,Zoya Sastry
2759,0,1,Male,35,4,3,302.1807743674707,Card,Geeta Aggarwal
2760,0,1,Female,18,0,1,178.50224944568723,UPI,Ayaan Singh
2761,0,3,Male,32,1,2,250.81319706472317,UPI,Ayaan Rao
2762,0,2,Male,30,3,1,255.110525281099,UPI,Riya Dubey
2763,0,1,Female,44,1,1,154.36551632116604,UPI,Nisha Chakraborty
2764,0,3,Female,25,0,1,91.1945361334483,UPI,Rohan Ali
2765,0,1,Male,44,1,1,91.95754107830032,Card,Riya Sastry
2766,0,1,Female,30,0,1,155.69819164827982,UPI,Geeta Gowda
2767,0,1,Male,33,1,2,203.65491302114515,UPI,Riya Chakraborty
2768,0,2,Male,17,0,1,204.91699725933162,UPI,Riya Patel
2769,0,2,Female,22,1,1,104.16437508418223,UPI,Pooja Bhattacharya
2770,0,1,Female,36,1,1,183.60113408053337,UPI,Nisha Khan
2771,0,3,Female,5,2,3,256.3546058942273,UPI,Mohit Patel
2772,0,1,Male,26,0,1,216.44627707151912,Card,Diya Gupta
2773,0,1,Female,23,0,1,201.92999374219153,UPI,Nisha Pillai
2774,0,2,Male,34,0,2,190.5266685091592,UPI,Rohan Patel
2775,0,2,Female,23,1,2,156.82516575476535,Card,Rohan Pillai
2776,0,2,Male,18,2,1,176.0292474763557,UPI,Riya Dubey
2777,0,1,Female,37,2,2,182.5458190311167,UPI,Geeta Mehta
2778,0,1,Female,31,4,1,135.16385639851427,Cash,Priya Choudhury
2779,0,1,Male,21,2,1,124.67568784070497,UPI,Myra Saha
2780,0,1,Female,31,1,2,246.16824216152827,Card,Nisha Ghosh
2781,0,3,Male,15,2,1,247.29928189528445,UPI,Riya Jain
2782,0,1,Male,21,0,1,142.31148449698946,UPI,Mohit Kumar
2783,0,1,Female,22,2,3,209.04897378645856,UPI,Pooja Singh
2784,0,1,Male,39,4,3,298.47395805073427,Card,Ayaan Choudhury
2785,0,3,Female,21,1,1,160.44521942094013,UPI,Riya Reddy
2786,0,2,Male,36,0,3,245.54205804965727,Card,Kabir Aggarwal
2787,0,2,Female,17,1,1,163.62703407289195,UPI,Deepa Ghosh
2788,0,1,Male,20,1,1,157.32518293489252,UPI,Suresh Rao
2789,0,2,Male,5,2,2,270.18149222970146,Cash,Sneha Mishra
2790,0,2,Male,12,1,1,115.23370101052294,UPI,Priya Mehta
2791,0,1,Female,23,1,1,108.61495894532212,UPI,Krish Gowda
2792,0,1,Female,13,2,2,268.02031809576226,UPI,Isha Gupta
2793,0,2,Female,8,0,2,214.94906866685238,UPI,Ankit Dubey
2794,0,2,Female,32,0,1,195.78839504836355,UPI,Rohan Hegde
2795,0,1,Female,22,0,2,227.4306286684881,UPI,Sunita Pillai
2796,0,1,Male,12,0,1,196.73240956397615,Card,Aditi Jain
2797,0,1,Male,32,2,1,118.21479947453463,UPI,Sneha Patil
2798,0,1,Male,20,0,2,186.04822460689257,UPI,Ankit Mishra
2799,0,2,Female,35,1,1,213.6799210151499,UPI,Arjun Mishra
2800,0,1,Female,9,1,3,229.2552391222469,UPI,Geeta Rao
2801,0,2,Male,15,3,3,250.23868504400605,UPI,Deepa Sastry
2802,0,1,Male,7,1,3,201.63349284429972,UPI,Suresh Joshi
2803,0,2,Female,29,4,3,302.81346899279356,Card,Krish Gowda
2804,0,2,Male,12,1,1,229.5853034306069,UPI,Priya Gupta
2805,0,3,Male,32,0,2,188.64046888331012,UPI,Suresh Dubey
2806,0,1,Female,35,1,1,95.45735884270847,Card,Priya Joshi
2807,0,1,Female,12,0,1,133.52318976514943,UPI,Kabir Choudhury
2808,0,2,Male,24,0,1,80.6641137749738,UPI,Rahul Jain
2809,0,2,Female,20,4,3,228.98435236099985,Card,Vivaan Ali
2810,0,2,Female,5,0,1,113.40234430186386,UPI,Sneha Sastry
2811,0,1,Female,40,0,1,75.78261043650186,Card,Kabir Joshi
2812,0,3,Female,16,0,2,127.99217907268064,UPI,Nisha Sastry
2813,0,3,Female,30,0,2,109.15133778665009,UPI,Ananya Sharma
2814,0,2,Female,5,1,3,244.49937140070313,UPI,Isha Verma
2815,0,1,Female,27,0,1,81.0557208547876,Card,Sneha Hegde
2816,0,1,Male,26,1,1,181.0417252398451,Cash,Isha Khan
2817,0,2,Female,6,0,1,114.60606844148995,Cash,Kabir Reddy
2818,0,2,Male,25,2,1,154.23016849137667,UPI,Suresh Verma
2819,0,2,Female,16,1,1,96.34194007605578,Card,Myra Singh
2820,0,1,Male,21,1,2,173.00666786442255,UPI,Nisha Sharma
2821,0,3,Male,30,0,3,252.4741623621593,Cash,Aarav Khan
2822,0,2,Male,32,3,1,247.8912577117195,UPI,Riya Prasad
2823,0,1,Male,25,2,1,116.35387704592813,Card,Rahul Verma
2824,0,1,Male,43,2,2,276.03439056714757,UPI,Ananya Sharma
2825,0,2,Male,14,0,1,145.06749030723324,Card,Diya Choudhury
2826,0,1,Female,26,1,1,213.5616501139362,UPI,Kabir Iyengar
2827,0,2,Male,22,0,2,199.88137132314372,UPI,Aditi Patil
2828,0,2,Female,25,1,1,140.14379424527678,Cash,Ananya Iyengar
2829,0,1,Female,33,4,2,249.27950165165566,UPI,Riya Choudhury
2830,0,1,Female,30,0,2,208.90927628695357,UPI,Diya Sharma
2831,0,1,Male,21,0,2,197.99028361753244,UPI,Sneha Dubey
2832,0,1,Female,19,1,3,259.5445441528672,UPI,Pooja Hegde
2833,0,2,Female,19,1,2,206.17254802895854,Cash,Aarav Khan
2834,0,1,Female,35,1,1,111.81065143542976,UPI,Isha Saha
2835,0,2,Female,11,0,1,208.30566018588036,UPI,Deepa Yadav
2836,0,2,Female,5,2,1,210.31138294694037,UPI,Pooja Kumar
2837,0,1,Female,19,4,2,163.0470903147117,Card,Suresh Yadav
2838,0,2,Female,33,1,3,273.8094848332687,UPI,Vivaan Verma
2839,0,1,Female,35,2,2,223.95868156849042,UPI,Siddharth Chakraborty
2840,0,2,Male,29,4,2,171.33226886304305,Card,Priya Hegde
2841,0,3,Female,27,0,2,207.1092855813878,UPI,Jatin Shah
2842,0,1,Male,30,1,2,163.030324296541,UPI,Aarav Goel
2843,0,3,Male,19,2,2,213.8776834867191,UPI,Vivaan Prasad
2844,0,2,Female,19,1,1,125.52914485735496,UPI,Diya Prasad
2845,0,2,Female,24,2,1,136.76496313783088,UPI,Sunita Bhattacharya
2846,0,2,Female,29,0,4,188.0886800977627,Card,Kabir Aggarwal
2847,0,2,Male,22,4,2,234.34755877940484,UPI,Pooja Saha
2848,0,1,Female,15,2,1,178.16318228120264,Card,Pooja DSouza
2849,0,1,Male,35,4,3,273.2028673374487,UPI,Mohit Mukherjee
2850,0,2,Female,13,0,2,132.46446895613593,UPI,Isha Patil
2851,0,3,Female,8,0,2,225.60015425986907,UPI,Krish Shah
2852,0,1,Male,25,1,3,140.0250567123863,UPI,Sunita Gupta
2853,0,2,Male,29,1,1,103.85241799580567,Card,Zoya DSouza
2854,0,1,Male,31,0,1,152.121290688138,UPI,Vivaan Hegde
2855,0,1,Male,23,4,1,271.19971018756445,Cash,Mohit Ali
2856,0,2,Male,26,2,2,274.0812000602407,Cash,Aditi Sharma
2857,0,1,Male,5,0,2,134.37998614294708,Card,Rohan Patel
2858,0,1,Male,13,1,2,172.3537777253666,Card,Nisha Ali
2859,0,1,Female,15,0,2,137.133388135023,UPI,Deepa Ghosh
2860,0,1,Male,20,0,1,193.90110140092204,Cash,Siddharth Rao
2861,0,1,Female,31,0,1,170.92062796500397,UPI,Arjun Pillai
2862,0,1,Female,26,3,2,293.7907800074885,UPI,Sunita Patel
2863,0,1,Female,25,0,3,153.7965308571326,UPI,Aarav Mukherjee
2864,0,2,Female,8,0,1,130.91454062283412,UPI,Rohan Das
2865,0,1,Male,43,0,2,136.1126111667254,UPI,Zoya Mukherjee
2866,0,3,Female,20,0,1,142.07855618849385,UPI,Deepa Joshi
2867,0,1,Male,18,0,1,147.04750680712226,UPI,Ananya Iyer
2868,0,2,Male,23,2,1,224.77809107849095,UPI,Aarav Menon
2869,0,1,Female,16,2,1,218.48147667291374,Card,Suresh Saha
2870,0,1,Female,27,2,4,261.553266718375,UPI,Rohan Das
2871,0,2,Female,26,2,1,159.92931857542408,UPI,Krish Joshi
2872,0,1,Male,24,0,1,178.0027239787949,UPI,Krish Patel
2873,0,1,Male,12,1,1,164.03401261530348,UPI,Kavita Choudhury
2874,0,1,Female,19,1,2,158.92202818787501,Card,Vivaan Chakraborty
2875,0,2,Female,22,3,2,173.66407686441715,Card,Arjun Joshi
2876,0,2,Female,24,1,1,204.67800067641943,UPI,Arjun Reddy
2877,0,1,Female,27,0,1,150.68443876858163,UPI,Aditi Rao
2878,0,1,Male,17,0,2,120.3771780592315,UPI,Vivaan Dubey
2879,0,2,Male,27,4,1,176.81253018016395,UPI,Sneha Jain
2880,0,1,Male,25,1,2,130.01171018823752,UPI,Sneha DSouza
2881,0,1,Female,19,0,1,151.4603277988894,UPI,Sunita Bhattacharya
2882,0,2,Male,48,0,1,124.84497646265392,UPI,Zoya Khan
2883,0,1,Male,28,0,2,107.43467029855319,UPI,Sneha Ali
2884,0,2,Female,22,0,1,183.5784923204731,Cash,Jatin Sharma
2885,0,1,Male,12,1,1,237.3328387913508,UPI,Sneha Chakraborty
2886,0,2,Female,39,1,2,145.65492345484662,UPI,Zoya Choudhury
2887,0,1,Female,33,1,1,124.55782105502612,UPI,Aarav Gupta
2888,0,1,Female,13,1,4,248.96534111692517,Cash,Sunita Kumar
2889,0,1,Female,49,2,4,305.96132117405455,UPI,Myra Goel
2890,0,2,Female,21,2,1,136.83094454845468,UPI,Siddharth Verma
2891,0,2,Male,51,2,1,132.70149577462928,UPI,Diya Ali
2892,0,1,Male,20,0,2,126.38843053879964,UPI,Mohit Prasad
2893,0,2,Female,36,1,1,111.44086359592802,UPI,Deepa Iyer
2894,0,3,Female,27,0,2,174.889558908639,UPI,Aditi Iyengar
2895,0,2,Male,31,0,1,137.19411076058088,UPI,Diya Menon
2896,0,3,Female,36,0,2,105.48062738000445,UPI,Ananya Sharma
2897,0,1,Male,13,2,2,258.2562632079122,Card,Ankit Saha
2898,0,1,Male,11,2,2,278.846135482098,UPI,Aarav Mishra
2899,0,1,Female,40,0,1,76.1092344656827,UPI,Priya Menon
2900,0,2,Male,13,1,2,148.31583587801362,Card,Deepa Mehta
2901,0,1,Male,6,2,2,180.61046014916968,UPI,Ananya Yadav
2902,0,3,Female,25,1,3,260.1383403988017,UPI,Zoya Patil
2903,0,2,Male,27,0,2,240.66492914656484,UPI,Sneha Kumar
2904,0,1,Male,31,1,1,134.6455998704738,UPI,Pooja Aggarwal
2905,0,1,Female,16,0,3,187.79913342839262,UPI,Aarav Saha
2906,0,2,Female,13,2,3,302.9775906760834,UPI,Siddharth Yadav
2907,0,2,Female,37,0,1,104.06888578628346,Card,Rahul Aggarwal
2908,0,1,Female,24,0,2,225.19248218325328,UPI,Ayaan Mehta
2909,0,2,Male,31,0,3,176.53790444874707,UPI,Aditi Iyengar
2910,0,1,Female,31,1,1,97.47136530630232,UPI,Ankit Kumar
2911,0,3,Male,24,0,2,224.40180371259976,Card,Ayaan Yadav
2912,0,2,Female,25,1,2,157.99100196926562,Cash,Krish Mukherjee
2913,0,1,Male,31,0,1,177.4678095313938,Card,Aditi Gupta
2914,0,3,Female,41,1,2,179.59866565609363,UPI,Sunita Bhattacharya
2915,0,1,Female,20,4,2,285.29399789573654,Card,Ayaan Shah
2916,0,1,Female,23,1,1,107.03807508844262,UPI,Ayaan Saha
2917,0,1,Male,19,0,2,183.4109848807278,UPI,Kavita Gowda
2918,0,1,Male,18,1,2,242.67927367052016,UPI,Isha Ghosh
2919,0,1,Female,34,1,1,199.24552557535358,UPI,Kavita Reddy
2920,0,1,Male,35,0,2,161.36677011927094,UPI,Siddharth Verma
2921,0,1,Female,22,1,3,275.19954742937375,Card,Riya Shah
2922,0,3,Male,18,2,2,223.84440256736178,UPI,Siddharth Rao
2923,0,2,Female,5,3,1,124.67655749189376,UPI,Nisha Gupta
2924,0,3,Male,18,0,1,164.72022830579033,Card,Diya Iyer
2925,0,1,Female,26,0,1,83.81254478517631,UPI,Krish DSouza
2926,0,2,Female,11,0,1,210.76375664716545,UPI,Rahul Sharma
2927,0,1,Female,31,0,1,176.7459661623705,UPI,Myra Chakraborty
2928,0,1,Female,38,0,1,167.8900162847514,Card,Ankit Choudhury
2929,0,1,Male,26,2,2,278.22041859484966,Cash,Isha Yadav
2930,0,1,Male,18,2,2,244.10433438569078,UPI,Suresh Gowda
2931,0,1,Female,21,0,2,188.04354564296037,UPI,Riya Rao
2932,0,1,Female,31,0,1,170.30861476483562,UPI,Krish Iyer
2933,0,2,Female,22,1,1,147.48048437600585,UPI,Deepa Menon
2934,0,1,Female,14,1,1,109.40940150382987,UPI,Krish Hegde
2935,0,2,Female,20,0,1,196.18966351821848,UPI,Deepa Saha
2936,0,2,Female,21,1,2,182.25727874230694,Card,Riya Verma
2937,0,3,Female,25,0,2,117.71495199443793,Cash,Rahul Bhattacharya
2938,0,1,Female,16,1,2,124.9415053945123,Cash,Aarav Ali
2939,0,3,Male,19,1,3,245.20281119616243,UPI,Sneha Menon
2940,0,2,Female,18,1,1,134.99734536003757,Card,Jatin Verma
2941,0,1,Male,19,1,2,250.9276300475225,UPI,Pooja Jain
2942,0,1,Male,20,2,2,186.53871951467002,Card,Ayaan Iyer
2943,0,1,Female,19,2,1,144.25079588068212,Cash,Zoya Nair
2944,0,1,Male,44,2,3,289.9138190550136,UPI,Isha Jain
2945,0,1,Male,30,1,1,203.4326223854635,UPI,Aditi Chakraborty
2946,0,1,Male,9,1,2,153.55641747814417,Card,Rahul Ghosh
2947,0,2,Female,42,0,3,252.47635323160813,UPI,Zoya Ali
2948,0,1,Female,20,1,2,139.9292214775237,Cash,Jatin Sastry
2949,0,3,Male,14,1,1,104.97531802758364,UPI,Krish Nair
2950,0,1,Female,34,0,4,278.45497494273195,UPI,Diya Ghosh
2951,0,2,Female,13,1,1,214.487064392796,UPI,Kavita Prasad
2952,0,2,Male,23,1,2,128.92453255790008,UPI,Sneha Ghosh
2953,0,3,Female,25,0,2,103.44802847815374,UPI,Isha Shah
2954,0,2,Female,16,0,1,87.00778492148586,Card,Ayaan Joshi
2955,0,1,Male,27,0,3,266.6947684575516,Card,Suresh Chakraborty
2956,0,1,Male,29,4,2,259.46892036486594,UPI,Siddharth Patel
2957,0,3,Male,21,0,3,149.4382298111019,UPI,Aditi Das
2958,0,1,Female,28,4,1,171.98778874642085,UPI,Kavita Patel
2959,0,2,Female,23,0,1,139.04358106384393,UPI,Zoya Khan
2960,0,1,Female,23,0,2,138.1136264901149,Card,Mohit Mishra
2961,0,1,Female,5,1,4,258.92395348132766,UPI,Pooja Nair
2962,0,2,Female,24,2,1,164.05220675210447,UPI,Vivaan Yadav
2963,0,2,Female,29,0,2,239.3440115584371,UPI,Deepa Shah
2964,0,3,Female,31,2,2,140.17240200455257,UPI,Mohit Patel
2965,0,1,Male,30,0,2,149.635000927904,UPI,Aarav Prasad
2966,0,1,Male,25,2,3,198.21780226599438,UPI,Siddharth Yadav
2967,0,1,Female,14,1,2,248.28869362886095,UPI,Deepa Saha
2968,0,3,Male,25,0,2,140.7901035960306,UPI,Kavita Mehta
2969,0,2,Male,23,0,2,127.7278977045577,UPI,Sunita Menon
2970,0,3,Female,18,0,2,156.36251796219767,UPI,Isha Aggarwal
2971,0,1,Male,16,1,2,166.24522520652658,Card,Krish Mishra
2972,0,1,Female,16,0,2,201.47934865297674,UPI,Jatin DSouza
2973,0,2,Female,5,1,1,223.97125461495023,UPI,Nisha Prasad
2974,0,2,Male,15,2,2,150.8530210326091,UPI,Zoya Patel
2975,0,1,Male,37,0,2,232.45270154634244,Cash,Ananya Bhattacharya
2976,0,1,Male,23,1,2,174.7615389940949,UPI,Sunita Sastry
2977,0,1,Male,41,3,2,280.240178115973,UPI,Sneha Sastry
2978,0,3,Female,35,1,1,158.4071099424379,UPI,Jatin Jain
2979,0,3,Female,17,2,1,199.01982378433075,Cash,Ananya Iyengar
2980,0,3,Male,35,2,2,226.08518781471156,UPI,Krish Mehta
2981,0,2,Female,19,0,1,217.70587959660793,UPI,Ankit Goel
2982,0,1,Female,19,2,1,146.53173891054448,UPI,Suresh Goel
2983,0,2,Male,24,0,1,178.63786022347637,UPI,Pooja Gupta
2984,0,3,Male,28,0,2,124.10839037204909,UPI,Pooja Patel
2985,0,2,Male,13,2,2,142.67117066127187,UPI,Kabir Yadav
2986,0,2,Male,19,3,1,219.7489877399339,UPI,Diya Iyer
2987,0,3,Male,13,4,2,196.7334515086735,Card,Jatin Kumar
2988,0,2,Female,29,1,2,252.02703650417337,UPI,Sneha Menon
2989,0,3,Female,20,1,1,133.11740360555947,UPI,Ankit Ghosh
2990,0,1,Male,8,2,1,202.0177210064685,Card,Riya Shah
2991,0,2,Female,24,0,1,164.83038149817915,UPI,Mohit Verma
2992,0,2,Male,33,1,4,289.84639183557726,Cash,Deepa Khan
2993,0,1,Male,36,2,2,198.49704481109984,UPI,Ananya Aggarwal
2994,0,3,Female,27,0,2,101.84619940861916,Card,Sneha Ali
2995,0,3,Female,14,1,4,218.20293738903567,UPI,Pooja Prasad
2996,0,3,Male,35,0,1,214.93083237302525,UPI,Sneha Gupta
2997,0,2,Male,46,1,1,114.04958264260998,Card,Pooja Patel
2998,0,2,Female,7,0,1,80.27269416251227,Card,Ananya Patel
2999,0,1,Female,25,2,4,301.3134975228888,UPI,Krish Menon
3000,0,1,Female,24,1,2,235.64112127621684,Card,Aditi Patil
3001,0,1,Female,24,3,1,206.65156454257536,UPI,Aarav Shah
3002,0,3,Male,26,3,4,217.61868280864047,UPI,Ankit Goel
3003,0,2,Female,14,0,2,106.10919790180196,Card,Rahul Patil
3004,0,1,Female,29,2,2,160.11913125079272,UPI,Suresh Ali
3005,0,1,Female,30,3,1,209.75169074397022,Card,Myra Chakraborty
3006,0,2,Female,12,0,3,248.87156404381543,UPI,Sunita Aggarwal
3007,0,2,Male,15,2,4,288.54105421353677,UPI,Zoya Menon
3008,0,1,Male,15,2,1,247.4420657294483,UPI,Jatin Menon
3009,0,2,Female,11,0,1,160.81412097839734,UPI,Deepa Khan
3010,0,2,Female,35,1,1,144.91975191322064,UPI,Siddharth Chakraborty
3011,0,1,Male,38,0,3,251.12810752574453,Cash,Aarav Yadav
3012,0,1,Female,21,1,1,175.19716515492885,UPI,Rahul Dubey
3013,0,2,Male,31,4,1,238.4569814946156,UPI,Jatin Iyengar
3014,0,2,Female,30,1,3,153.5629081227217,UPI,Riya Patil
3015,0,1,Male,26,1,2,187.16182827979787,UPI,Riya Gowda
3016,0,1,Male,20,1,2,258.86467729012986,Cash,Nisha Reddy
3017,0,2,Male,31,1,3,271.2220566536065,UPI,Diya Sastry
3018,0,1,Male,31,2,1,206.47085295299746,Cash,Rohan Reddy
3019,0,1,Female,45,0,2,160.83198914174372,UPI,Priya Dubey
3020,0,1,Male,29,0,2,126.27921233604866,UPI,Ankit Chakraborty
3021,0,1,Female,21,1,2,181.48671945670316,Card,Vivaan Mukherjee
3022,0,2,Female,21,2,2,219.8019361160944,UPI,Kavita Das
3023,0,1,Female,36,0,3,149.564683443987,Card,Rahul Gowda
3024,0,2,Female,27,2,1,147.9948369106308,UPI,Mohit Shah
3025,0,2,Male,22,4,3,242.34143538095793,UPI,Geeta Bhattacharya
3026,0,1,Female,28,0,2,236.39181208953266,UPI,Priya Sastry
3027,0,2,Male,7,1,2,160.81217634082373,UPI,Rahul Yadav
3028,0,2,Male,34,2,2,209.28137191461346,UPI,Nisha Prasad
3029,0,1,Female,12,4,2,307.1829114773103,UPI,Suresh Patel
3030,0,3,Male,12,0,3,231.65748859160166,Card,Jatin Patel
3031,0,1,Male,25,0,4,249.5796039762245,UPI,Siddharth Iyer
3032,0,2,Female,12,0,3,220.7344955845311,UPI,Rohan Sastry
3033,0,1,Female,22,1,2,136.20223796637353,UPI,Deepa DSouza
3034,0,2,Female,21,2,1,246.94556971777524,Cash,Krish Sharma
3035,0,2,Male,38,2,2,265.9491378817093,UPI,Pooja Khan
3036,0,3,Female,36,0,3,164.2398897695069,UPI,Arjun Patel
3037,0,1,Female,33,0,1,188.2024710657834,Cash,Jatin Sastry
3038,0,2,Female,15,1,3,144.83435376399575,UPI,Aarav Iyengar
3039,0,1,Female,30,4,1,231.87972097708484,UPI,Aarav Menon
3040,0,2,Male,14,0,1,92.77527099714564,Card,Ananya Shah
3041,0,1,Male,29,1,2,120.45376665670159,Cash,Rohan Gowda
3042,0,1,Female,28,1,1,238.94535301643413,UPI,Ankit Yadav
3043,0,1,Male,17,2,1,120.2878191084654,UPI,Priya Nair
3044,0,3,Female,16,1,1,117.51155530732942,UPI,Kavita Hegde
3045,0,2,Male,6,1,2,209.76827742308308,Card,Deepa Goel
3046,0,1,Female,32,2,1,159.82059619448756,UPI,Nisha Gupta
3047,0,2,Female,23,0,1,197.51782112932983,Card,Ananya Jain
3048,0,1,Female,6,1,2,134.78493857608075,UPI,Ayaan Saha
3049,0,2,Male,37,1,3,286.21797453002944,UPI,Siddharth Joshi
3050,0,1,Male,5,0,3,266.6710565477922,UPI,Ankit Iyengar
3051,0,2,Female,17,1,2,137.22706365787823,UPI,Kabir Aggarwal
3052,0,1,Female,28,0,1,120.45569001467376,Card,Nisha Reddy
3053,0,1,Female,25,2,2,157.34861822280425,Cash,Sunita Aggarwal
3054,0,2,Female,31,0,1,212.824315454694,UPI,Rohan Reddy
3055,0,3,Female,9,2,1,176.52497139929648,Card,Kabir Yadav
3056,0,1,Male,5,4,2,231.12617411753206,UPI,Nisha Patil
3057,0,3,Male,44,3,3,262.1295057916747,Cash,Isha Kumar
3058,0,3,Female,11,0,2,227.9343038265681,UPI,Vivaan Goel
3059,0,1,Male,43,0,1,181.80606314852747,UPI,Arjun Aggarwal
3060,0,2,Female,18,0,1,196.87484294242796,UPI,Jatin Choudhury
3061,0,2,Female,42,2,2,219.53669433745574,UPI,Suresh Kumar
3062,0,1,Female,33,1,3,221.76964092059052,Card,Pooja Gowda
3063,0,1,Male,43,0,3,136.0551087354358,UPI,Zoya Iyengar
3064,0,1,Female,35,1,2,138.45308814465892,Card,Ankit Sharma
3065,0,2,Female,27,0,3,165.45742948857085,UPI,Ayaan Iyer
3066,0,3,Male,27,2,1,188.85509789394013,UPI,Rahul Khan
3067,0,3,Female,31,2,2,185.20330491490733,Cash,Arjun Nair
3068,0,2,Female,25,1,1,117.45663898320169,Card,Zoya Reddy
3069,0,1,Female,13,2,1,175.68486049931332,Card,Geeta Dubey
3070,0,2,Female,27,2,2,148.24079287235986,UPI,Ayaan Goel
3071,0,3,Female,26,1,2,128.43670245971657,UPI,Ankit Singh
3072,0,3,Male,29,0,1,173.63561541328002,Card,Kavita Shah
3073,0,1,Male,23,0,1,166.47214996591822,UPI,Aarav Prasad
3074,0,1,Male,23,1,2,122.89304737587399,Cash,Jatin Iyer
3075,0,2,Female,16,1,1,196.19829039322332,UPI,Riya Sharma
3076,0,3,Female,32,1,1,217.2892331846087,UPI,Jatin Khan
